genome,depth,polisher,chrom_region,error_count,error_type,existing
ATCC_10708_Salmonella_enterica,25.2,pilon,plasmid 12153-12183,1,Deletion,True
ATCC_10708_Salmonella_enterica,25.2,polypolish-careful,plasmid 12153-12183,1,Deletion,True
ATCC_10708_Salmonella_enterica,25.2,polypolish,plasmid 12153-12183,1,Deletion,True
ATCC_10708_Salmonella_enterica,25.2,pypolca,chromosome 1836199-1836229,1,Deletion,False
ATCC_10708_Salmonella_enterica,25.2,pypolca,plasmid 12153-12183,1,Deletion,True
ATCC_10708_Salmonella_enterica,25.2,pypolca-careful,plasmid 12153-12183,1,Deletion,True
ATCC_19119_Listeria_ivanovii,25.2,fmlrc2,chromosome 938378-938407,1,Insertion,False
ATCC_19119_Listeria_ivanovii,25.2,fmlrc2,chromosome 1188278-1188308,1,SNP,False
ATCC_19119_Listeria_ivanovii,25.2,fmlrc2,chromosome 2279433-2279463,1,SNP,False
ATCC_19119_Listeria_ivanovii,25.2,fmlrc2,chromosome 2637309-2637396,19,Mixed,False
ATCC_19119_Listeria_ivanovii,25.2,fmlrc2,chromosome 2671888-2671920,3,Deletion,True
ATCC_19119_Listeria_ivanovii,25.2,hypo,chromosome 606795-606825,1,SNP,False
ATCC_19119_Listeria_ivanovii,25.2,hypo,chromosome 1085312-1085342,1,SNP,False
ATCC_19119_Listeria_ivanovii,25.2,hypo,chromosome 1475562-1475592,1,SNP,False
ATCC_19119_Listeria_ivanovii,25.2,hypo,chromosome 1652279-1652309,1,SNP,False
ATCC_19119_Listeria_ivanovii,25.2,hypo,chromosome 1738573-1738603,1,SNP,False
ATCC_19119_Listeria_ivanovii,25.2,hypo,chromosome 1873372-1873402,1,SNP,False
ATCC_19119_Listeria_ivanovii,25.2,hypo,chromosome 1904931-1904961,1,SNP,False
ATCC_19119_Listeria_ivanovii,25.2,nextpolish,chromosome 1702269-1702299,1,SNP,False
ATCC_19119_Listeria_ivanovii,25.2,pilon,chromosome 2671888-2671920,3,Deletion,True
ATCC_19119_Listeria_ivanovii,25.2,pilon,chromosome 2788362-2788489,77,Deletion,False
ATCC_19119_Listeria_ivanovii,25.2,polypolish-careful,chromosome 808078-808108,1,Deletion,True
ATCC_19119_Listeria_ivanovii,25.2,polypolish-careful,chromosome 2671888-2671920,3,Deletion,True
ATCC_19119_Listeria_ivanovii,25.2,polypolish,chromosome 808078-808108,1,Deletion,True
ATCC_19119_Listeria_ivanovii,25.2,polypolish,chromosome 2671888-2671920,3,Deletion,True
ATCC_35221_Campylobacter_lari,25.2,fmlrc2,chromosome 548172-548202,1,Deletion,True
ATCC_35221_Campylobacter_lari,25.2,hypo,chromosome 171394-171424,1,SNP,False
ATCC_35221_Campylobacter_lari,25.2,hypo,chromosome 777872-777902,1,SNP,False
ATCC_35221_Campylobacter_lari,25.2,pilon,chromosome 548170-548202,3,Deletion,True
ATCC_35221_Campylobacter_lari,25.2,polypolish-careful,chromosome 491974-492004,1,Deletion,True
ATCC_35221_Campylobacter_lari,25.2,polypolish-careful,chromosome 548170-548202,3,Deletion,True
ATCC_35221_Campylobacter_lari,25.2,polypolish,chromosome 491974-492004,1,Deletion,True
ATCC_35221_Campylobacter_lari,25.2,polypolish,chromosome 548170-548202,3,Deletion,True
ATCC_14035_Vibrio_cholerae,25.2,fmlrc2,chromosome_2 887808-887841,2,SNP,False
ATCC_14035_Vibrio_cholerae,25.2,fmlrc2,chromosome_2 902355-902385,1,SNP,False
ATCC_14035_Vibrio_cholerae,25.2,fmlrc2,chromosome_2 907472-907507,4,Mixed,False
ATCC_14035_Vibrio_cholerae,25.2,fmlrc2,chromosome_2 918608-918650,9,Mixed,False
ATCC_14035_Vibrio_cholerae,25.2,fmlrc2,chromosome_2 987397-987427,1,SNP,False
ATCC_14035_Vibrio_cholerae,25.2,hypo,chromosome_1 68665-68695,1,SNP,False
ATCC_14035_Vibrio_cholerae,25.2,hypo,chromosome_1 1390452-1390490,2,SNP,False
ATCC_14035_Vibrio_cholerae,25.2,hypo,chromosome_2 47321-47351,1,SNP,False
ATCC_14035_Vibrio_cholerae,25.2,hypo,chromosome_2 306555-306585,1,SNP,False
ATCC_14035_Vibrio_cholerae,25.2,hypo,chromosome_2 427562-427592,1,SNP,False
ATCC_14035_Vibrio_cholerae,25.2,nextpolish,chromosome_1 1153371-1153411,2,SNP,False
ATCC_14035_Vibrio_cholerae,25.2,pilon,chromosome_1 753883-753913,1,SNP,False
ATCC_25922_Escherichia_coli,25.2,fmlrc2,chromosome 864434-864464,1,Deletion,True
ATCC_25922_Escherichia_coli,25.2,fmlrc2,chromosome 1487700-1487745,10,Mixed,False
ATCC_25922_Escherichia_coli,25.2,fmlrc2,chromosome 1967928-1967958,1,SNP,False
ATCC_25922_Escherichia_coli,25.2,fmlrc2,chromosome 2494270-2494300,1,SNP,False
ATCC_25922_Escherichia_coli,25.2,fmlrc2,chromosome 2676687-2676717,1,SNP,False
ATCC_25922_Escherichia_coli,25.2,fmlrc2,chromosome 2677092-2677122,1,SNP,False
ATCC_25922_Escherichia_coli,25.2,fmlrc2,chromosome 2911425-2911483,3,SNP,False
ATCC_25922_Escherichia_coli,25.2,fmlrc2,chromosome 2913869-2913899,1,SNP,False
ATCC_25922_Escherichia_coli,25.2,fmlrc2,chromosome 2968208-2968238,1,SNP,False
ATCC_25922_Escherichia_coli,25.2,fmlrc2,chromosome 2973907-2973937,1,SNP,False
ATCC_25922_Escherichia_coli,25.2,fmlrc2,chromosome 2974371-2974401,1,SNP,False
ATCC_25922_Escherichia_coli,25.2,fmlrc2,chromosome 2975637-2975666,1,Insertion,False
ATCC_25922_Escherichia_coli,25.2,fmlrc2,chromosome 3042691-3042725,3,SNP,False
ATCC_25922_Escherichia_coli,25.2,fmlrc2,chromosome 3184639-3184675,2,SNP,False
ATCC_25922_Escherichia_coli,25.2,fmlrc2,chromosome 4534056-4534087,2,SNP,False
ATCC_25922_Escherichia_coli,25.2,hypo,chromosome 864434-864464,1,Deletion,True
ATCC_25922_Escherichia_coli,25.2,hypo,chromosome 2534061-2534091,1,SNP,False
ATCC_25922_Escherichia_coli,25.2,hypo,chromosome 2554483-2554513,1,SNP,False
ATCC_25922_Escherichia_coli,25.2,hypo,chromosome 2794284-2794314,1,SNP,False
ATCC_25922_Escherichia_coli,25.2,hypo,chromosome 3063701-3063731,1,SNP,False
ATCC_25922_Escherichia_coli,25.2,hypo,chromosome 3133362-3133392,1,SNP,False
ATCC_25922_Escherichia_coli,25.2,hypo,chromosome 3847104-3847134,1,SNP,False
ATCC_25922_Escherichia_coli,25.2,hypo,chromosome 4175809-4175848,3,Mixed,False
ATCC_25922_Escherichia_coli,25.2,nextpolish,chromosome 3063701-3063731,1,SNP,False
ATCC_25922_Escherichia_coli,25.2,nextpolish,chromosome 3632454-3632484,1,SNP,False
ATCC_25922_Escherichia_coli,25.2,pilon,chromosome 864434-864464,1,Deletion,True
ATCC_25922_Escherichia_coli,25.2,pilon,chromosome 1487700-1487898,115,Deletion,False
ATCC_25922_Escherichia_coli,25.2,polypolish-careful,chromosome 864434-864464,1,Deletion,True
ATCC_25922_Escherichia_coli,25.2,polypolish,chromosome 864434-864464,1,Deletion,True
ATCC_35897_Listeria_welshimeri,25.2,fmlrc2,chromosome 431435-431469,5,Mixed,False
ATCC_35897_Listeria_welshimeri,25.2,hypo,chromosome 1759542-1759577,2,SNP,False
ATCC_17802_Vibrio_parahaemolyticus,25.2,fmlrc2,chromosome_1 746942-746976,4,Mixed,False
ATCC_17802_Vibrio_parahaemolyticus,25.2,fmlrc2,chromosome_1 1837850-1837882,2,SNP,False
ATCC_17802_Vibrio_parahaemolyticus,25.2,fmlrc2,chromosome_1 1886856-1886896,2,SNP,False
ATCC_17802_Vibrio_parahaemolyticus,25.2,fmlrc2,chromosome_1 1913715-1913748,2,SNP,False
ATCC_17802_Vibrio_parahaemolyticus,25.2,fmlrc2,chromosome_1 1913753-1913783,1,SNP,False
ATCC_17802_Vibrio_parahaemolyticus,25.2,fmlrc2,chromosome_1 1925042-1925071,1,Insertion,False
ATCC_17802_Vibrio_parahaemolyticus,25.2,fmlrc2,chromosome_2 626852-626882,1,SNP,False
ATCC_17802_Vibrio_parahaemolyticus,25.2,fmlrc2,chromosome_2 825251-825285,3,SNP,False
ATCC_17802_Vibrio_parahaemolyticus,25.2,hypo,chromosome_1 278193-278223,1,SNP,False
ATCC_17802_Vibrio_parahaemolyticus,25.2,hypo,chromosome_1 1642266-1642296,1,SNP,False
ATCC_17802_Vibrio_parahaemolyticus,25.2,hypo,chromosome_1 1881361-1881391,1,SNP,False
ATCC_17802_Vibrio_parahaemolyticus,25.2,hypo,chromosome_2 473896-473926,1,SNP,False
ATCC_17802_Vibrio_parahaemolyticus,25.2,nextpolish,chromosome_1 2070746-2070776,1,SNP,False
ATCC_17802_Vibrio_parahaemolyticus,25.2,nextpolish,chromosome_1 2149077-2149107,1,SNP,False
ATCC_17802_Vibrio_parahaemolyticus,25.2,nextpolish,chromosome_2 4301-4331,1,SNP,False
ATCC_17802_Vibrio_parahaemolyticus,25.2,nextpolish,chromosome_2 144617-144647,1,SNP,False
ATCC_17802_Vibrio_parahaemolyticus,25.2,pilon,chromosome_1 1662027-1662057,1,SNP,False
ATCC_17802_Vibrio_parahaemolyticus,25.2,polypolish-careful,chromosome_2 960697-960727,1,Deletion,True
ATCC_17802_Vibrio_parahaemolyticus,25.2,polypolish,chromosome_2 960697-960727,1,Deletion,True
ATCC_33560_Campylobacter_jejuni,25.2,fmlrc2,chromosome 148683-148714,2,Deletion,True
ATCC_33560_Campylobacter_jejuni,25.2,hypo,chromosome 953047-953077,1,SNP,False
ATCC_33560_Campylobacter_jejuni,25.2,polypolish-careful,chromosome 148683-148714,2,Deletion,True
ATCC_33560_Campylobacter_jejuni,25.2,polypolish,chromosome 148683-148714,2,Deletion,True
ATCC_33560_Campylobacter_jejuni,25.2,pypolca-careful,chromosome 148683-148714,2,Deletion,True
ATCC_BAA-679_Listeria_monocytogenes,25.2,hypo,chromosome 348701-348731,1,SNP,False
ATCC_BAA-679_Listeria_monocytogenes,25.2,hypo,chromosome 1707593-1707623,1,SNP,False
ATCC_BAA-679_Listeria_monocytogenes,25.2,nextpolish,chromosome 786653-786683,1,SNP,False
ATCC_10708_Salmonella_enterica,25.3,fmlrc2,chromosome 565406-565446,7,Mixed,False
ATCC_10708_Salmonella_enterica,25.3,fmlrc2,chromosome 675755-675791,4,Mixed,False
ATCC_10708_Salmonella_enterica,25.3,fmlrc2,chromosome 2075941-2075973,2,SNP,False
ATCC_10708_Salmonella_enterica,25.3,fmlrc2,chromosome 2378832-2378869,3,SNP,False
ATCC_10708_Salmonella_enterica,25.3,fmlrc2,chromosome 2378955-2378985,1,SNP,False
ATCC_10708_Salmonella_enterica,25.3,fmlrc2,chromosome 2451337-2451371,2,Mixed,False
ATCC_10708_Salmonella_enterica,25.3,fmlrc2,chromosome 3100471-3100520,10,Mixed,False
ATCC_10708_Salmonella_enterica,25.3,fmlrc2,chromosome 3378358-3378395,5,Mixed,False
ATCC_10708_Salmonella_enterica,25.3,fmlrc2,plasmid 12153-12183,1,Deletion,True
ATCC_10708_Salmonella_enterica,25.3,hypo,chromosome 287842-287872,1,SNP,False
ATCC_10708_Salmonella_enterica,25.3,hypo,chromosome 2058563-2058593,1,SNP,False
ATCC_10708_Salmonella_enterica,25.3,hypo,chromosome 2065724-2065754,1,SNP,False
ATCC_10708_Salmonella_enterica,25.3,hypo,chromosome 2505781-2505811,1,SNP,False
ATCC_10708_Salmonella_enterica,25.3,hypo,chromosome 2593314-2593344,1,SNP,False
ATCC_10708_Salmonella_enterica,25.3,hypo,chromosome 2926758-2926788,1,SNP,False
ATCC_10708_Salmonella_enterica,25.3,hypo,chromosome 3099326-3099356,1,SNP,False
ATCC_10708_Salmonella_enterica,25.3,hypo,plasmid 12153-12183,1,Deletion,True
ATCC_10708_Salmonella_enterica,25.3,nextpolish,chromosome 26810-26848,3,SNP,False
ATCC_10708_Salmonella_enterica,25.3,nextpolish,chromosome 93834-93864,1,Deletion,False
ATCC_10708_Salmonella_enterica,25.3,nextpolish,chromosome 1836198-1836229,2,Deletion,False
ATCC_10708_Salmonella_enterica,25.3,nextpolish,chromosome 2150673-2150703,1,SNP,False
ATCC_10708_Salmonella_enterica,25.3,nextpolish,chromosome 2708959-2708989,1,SNP,False
ATCC_10708_Salmonella_enterica,25.3,nextpolish,chromosome 3123351-3123381,1,SNP,False
ATCC_10708_Salmonella_enterica,25.3,nextpolish,plasmid 12153-12183,1,Deletion,True
ATCC_10708_Salmonella_enterica,25.3,pilon,plasmid 12153-12183,1,Deletion,True
ATCC_10708_Salmonella_enterica,25.3,polypolish-careful,plasmid 12153-12183,1,Deletion,True
ATCC_10708_Salmonella_enterica,25.3,polypolish,plasmid 12153-12183,1,Deletion,True
ATCC_10708_Salmonella_enterica,25.3,pypolca,chromosome 93834-93864,1,Deletion,False
ATCC_10708_Salmonella_enterica,25.3,pypolca,chromosome 505612-505642,1,SNP,False
ATCC_10708_Salmonella_enterica,25.3,pypolca,plasmid 12153-12183,1,Deletion,True
ATCC_10708_Salmonella_enterica,25.3,pypolca-careful,plasmid 12153-12183,1,Deletion,True
ATCC_19119_Listeria_ivanovii,25.3,fmlrc2,chromosome 1738493-1738525,3,SNP,False
ATCC_19119_Listeria_ivanovii,25.3,fmlrc2,chromosome 1777282-1777312,1,SNP,False
ATCC_19119_Listeria_ivanovii,25.3,fmlrc2,chromosome 1848601-1848631,1,SNP,False
ATCC_19119_Listeria_ivanovii,25.3,fmlrc2,chromosome 2671888-2671920,3,Deletion,True
ATCC_19119_Listeria_ivanovii,25.3,hypo,chromosome 412781-412811,1,SNP,False
ATCC_19119_Listeria_ivanovii,25.3,hypo,chromosome 698261-698291,1,SNP,False
ATCC_19119_Listeria_ivanovii,25.3,hypo,chromosome 1349588-1349618,1,Deletion,False
ATCC_19119_Listeria_ivanovii,25.3,hypo,chromosome 1904931-1904961,1,SNP,False
ATCC_19119_Listeria_ivanovii,25.3,hypo,chromosome 1926899-1926929,1,SNP,False
ATCC_19119_Listeria_ivanovii,25.3,hypo,chromosome 2358505-2358535,1,SNP,False
ATCC_19119_Listeria_ivanovii,25.3,hypo,chromosome 2671888-2671920,3,Deletion,True
ATCC_19119_Listeria_ivanovii,25.3,nextpolish,chromosome 834530-834560,1,SNP,False
ATCC_19119_Listeria_ivanovii,25.3,nextpolish,chromosome 1904931-1904961,1,SNP,False
ATCC_19119_Listeria_ivanovii,25.3,nextpolish,chromosome 2200276-2200309,2,SNP,False
ATCC_19119_Listeria_ivanovii,25.3,nextpolish,chromosome 2655965-2655995,1,SNP,False
ATCC_19119_Listeria_ivanovii,25.3,pilon,chromosome 199946-199976,1,SNP,False
ATCC_19119_Listeria_ivanovii,25.3,pilon,chromosome 2671888-2671920,3,Deletion,True
ATCC_19119_Listeria_ivanovii,25.3,polypolish-careful,chromosome 2671888-2671920,3,Deletion,True
ATCC_19119_Listeria_ivanovii,25.3,polypolish,chromosome 2671888-2671920,3,Deletion,True
ATCC_19119_Listeria_ivanovii,25.3,pypolca,chromosome 698261-698291,1,SNP,False
ATCC_35221_Campylobacter_lari,25.3,fmlrc2,chromosome 802837-802909,17,Mixed,False
ATCC_35221_Campylobacter_lari,25.3,hypo,chromosome 491965-491994,1,Insertion,False
ATCC_35221_Campylobacter_lari,25.3,hypo,chromosome 938645-938675,1,SNP,False
ATCC_35221_Campylobacter_lari,25.3,nextpolish,chromosome 870495-870525,1,SNP,False
ATCC_35221_Campylobacter_lari,25.3,polypolish-careful,chromosome 491974-492004,1,Deletion,True
ATCC_35221_Campylobacter_lari,25.3,polypolish-careful,chromosome 548170-548202,3,Deletion,True
ATCC_35221_Campylobacter_lari,25.3,polypolish,chromosome 548170-548202,3,Deletion,True
ATCC_14035_Vibrio_cholerae,25.3,fmlrc2,chromosome_1 1179789-1179818,1,Insertion,False
ATCC_14035_Vibrio_cholerae,25.3,fmlrc2,chromosome_1 1638339-1638374,3,Mixed,False
ATCC_14035_Vibrio_cholerae,25.3,fmlrc2,chromosome_1 2427772-2427802,1,SNP,False
ATCC_14035_Vibrio_cholerae,25.3,fmlrc2,chromosome_1 2427803-2427832,1,Insertion,False
ATCC_14035_Vibrio_cholerae,25.3,fmlrc2,chromosome_2 781920-781950,1,SNP,False
ATCC_14035_Vibrio_cholerae,25.3,fmlrc2,chromosome_2 884406-884462,2,Mixed,False
ATCC_14035_Vibrio_cholerae,25.3,fmlrc2,chromosome_2 923642-923672,1,SNP,False
ATCC_14035_Vibrio_cholerae,25.3,fmlrc2,chromosome_2 946285-946315,1,SNP,False
ATCC_14035_Vibrio_cholerae,25.3,fmlrc2,chromosome_2 981345-981375,1,SNP,False
ATCC_14035_Vibrio_cholerae,25.3,fmlrc2,chromosome_2 981522-981552,1,SNP,False
ATCC_14035_Vibrio_cholerae,25.3,hypo,chromosome_1 187236-187266,1,SNP,False
ATCC_14035_Vibrio_cholerae,25.3,hypo,chromosome_1 385799-385829,1,SNP,False
ATCC_14035_Vibrio_cholerae,25.3,hypo,chromosome_1 1474461-1474491,1,SNP,False
ATCC_14035_Vibrio_cholerae,25.3,hypo,chromosome_1 1815912-1815942,1,SNP,False
ATCC_14035_Vibrio_cholerae,25.3,hypo,chromosome_2 457509-457539,1,Deletion,False
ATCC_14035_Vibrio_cholerae,25.3,nextpolish,chromosome_2 457509-457539,1,Deletion,False
ATCC_14035_Vibrio_cholerae,25.3,pilon,chromosome_1 1179532-1179839,237,Deletion,False
ATCC_25922_Escherichia_coli,25.3,fmlrc2,chromosome 1487700-1487762,20,Mixed,False
ATCC_25922_Escherichia_coli,25.3,fmlrc2,chromosome 1938766-1938853,18,Mixed,False
ATCC_25922_Escherichia_coli,25.3,fmlrc2,chromosome 1968009-1968039,1,SNP,False
ATCC_25922_Escherichia_coli,25.3,fmlrc2,chromosome 2483648-2483678,1,SNP,False
ATCC_25922_Escherichia_coli,25.3,fmlrc2,chromosome 2486420-2486450,1,SNP,False
ATCC_25922_Escherichia_coli,25.3,fmlrc2,chromosome 2486729-2486758,1,Insertion,False
ATCC_25922_Escherichia_coli,25.3,fmlrc2,chromosome 2522076-2522121,4,SNP,False
ATCC_25922_Escherichia_coli,25.3,fmlrc2,chromosome 2675112-2675145,2,SNP,False
ATCC_25922_Escherichia_coli,25.3,fmlrc2,chromosome 2677092-2677121,1,Insertion,False
ATCC_25922_Escherichia_coli,25.3,fmlrc2,chromosome 2911425-2911456,2,SNP,False
ATCC_25922_Escherichia_coli,25.3,fmlrc2,chromosome 2913764-2913809,2,SNP,False
ATCC_25922_Escherichia_coli,25.3,fmlrc2,chromosome 2994541-2994571,1,SNP,False
ATCC_25922_Escherichia_coli,25.3,hypo,chromosome 697295-697325,1,SNP,False
ATCC_25922_Escherichia_coli,25.3,hypo,chromosome 813540-813570,1,SNP,False
ATCC_25922_Escherichia_coli,25.3,hypo,chromosome 1754563-1754593,1,SNP,False
ATCC_25922_Escherichia_coli,25.3,hypo,chromosome 1966412-1966454,2,SNP,False
ATCC_25922_Escherichia_coli,25.3,hypo,chromosome 2190411-2190441,1,SNP,False
ATCC_25922_Escherichia_coli,25.3,hypo,chromosome 2219488-2219518,1,SNP,False
ATCC_25922_Escherichia_coli,25.3,hypo,chromosome 2534061-2534091,1,SNP,False
ATCC_25922_Escherichia_coli,25.3,hypo,chromosome 2725944-2725974,1,SNP,False
ATCC_25922_Escherichia_coli,25.3,nextpolish,chromosome 1777381-1777411,1,SNP,False
ATCC_35897_Listeria_welshimeri,25.3,fmlrc2,chromosome 431435-431474,6,Mixed,False
ATCC_35897_Listeria_welshimeri,25.3,polypolish-careful,chromosome 918458-918488,1,Deletion,True
ATCC_35897_Listeria_welshimeri,25.3,polypolish,chromosome 918458-918488,1,Deletion,True
ATCC_17802_Vibrio_parahaemolyticus,25.3,fmlrc2,chromosome_1 1439275-1439354,15,Mixed,False
ATCC_17802_Vibrio_parahaemolyticus,25.3,fmlrc2,chromosome_1 1839463-1839493,1,SNP,False
ATCC_17802_Vibrio_parahaemolyticus,25.3,fmlrc2,chromosome_1 1851268-1851301,2,SNP,False
ATCC_17802_Vibrio_parahaemolyticus,25.3,fmlrc2,chromosome_1 1899245-1899275,1,SNP,False
ATCC_17802_Vibrio_parahaemolyticus,25.3,fmlrc2,chromosome_2 397188-397217,1,Insertion,False
ATCC_17802_Vibrio_parahaemolyticus,25.3,hypo,chromosome_1 101631-101661,1,SNP,False
ATCC_17802_Vibrio_parahaemolyticus,25.3,hypo,chromosome_1 1562472-1562502,1,SNP,False
ATCC_17802_Vibrio_parahaemolyticus,25.3,hypo,chromosome_1 1934275-1934305,1,SNP,False
ATCC_17802_Vibrio_parahaemolyticus,25.3,hypo,chromosome_1 2267833-2267863,1,SNP,False
ATCC_17802_Vibrio_parahaemolyticus,25.3,hypo,chromosome_1 2800019-2800049,1,SNP,False
ATCC_17802_Vibrio_parahaemolyticus,25.3,hypo,chromosome_1 2846787-2846817,1,SNP,False
ATCC_17802_Vibrio_parahaemolyticus,25.3,hypo,chromosome_2 345564-345594,1,SNP,False
ATCC_17802_Vibrio_parahaemolyticus,25.3,hypo,chromosome_2 503469-503499,1,SNP,False
ATCC_17802_Vibrio_parahaemolyticus,25.3,hypo,chromosome_2 780649-780679,1,SNP,False
ATCC_17802_Vibrio_parahaemolyticus,25.3,hypo,chromosome_2 998169-998199,1,SNP,False
ATCC_17802_Vibrio_parahaemolyticus,25.3,hypo,chromosome_2 1021223-1021253,1,SNP,False
ATCC_17802_Vibrio_parahaemolyticus,25.3,hypo,chromosome_2 1095206-1095236,1,SNP,False
ATCC_17802_Vibrio_parahaemolyticus,25.3,nextpolish,chromosome_2 998157-998189,2,SNP,False
ATCC_17802_Vibrio_parahaemolyticus,25.3,pilon,chromosome_1 1911423-1911453,1,SNP,False
ATCC_17802_Vibrio_parahaemolyticus,25.3,polypolish-careful,chromosome_1 970393-970423,1,Deletion,True
ATCC_17802_Vibrio_parahaemolyticus,25.3,polypolish-careful,chromosome_2 960697-960727,1,Deletion,True
ATCC_17802_Vibrio_parahaemolyticus,25.3,polypolish,chromosome_1 970393-970423,1,Deletion,True
ATCC_17802_Vibrio_parahaemolyticus,25.3,polypolish,chromosome_2 960697-960727,1,Deletion,True
ATCC_17802_Vibrio_parahaemolyticus,25.3,pypolca,chromosome_2 780649-780679,1,SNP,False
ATCC_33560_Campylobacter_jejuni,25.3,fmlrc2,chromosome 878970-879009,5,Mixed,False
ATCC_33560_Campylobacter_jejuni,25.3,fmlrc2,chromosome 1039607-1039650,7,Mixed,False
ATCC_33560_Campylobacter_jejuni,25.3,hypo,chromosome 217814-217844,1,SNP,False
ATCC_33560_Campylobacter_jejuni,25.3,nextpolish,chromosome 1189001-1189030,1,Insertion,False
ATCC_33560_Campylobacter_jejuni,25.3,pilon,chromosome 683225-683255,1,SNP,False
ATCC_BAA-679_Listeria_monocytogenes,25.3,hypo,chromosome 712926-712956,1,SNP,False
ATCC_BAA-679_Listeria_monocytogenes,25.3,hypo,chromosome 1825685-1825715,1,SNP,False
ATCC_BAA-679_Listeria_monocytogenes,25.3,hypo,chromosome 2530644-2530674,1,SNP,False
ATCC_10708_Salmonella_enterica,25.4,fmlrc2,chromosome 2075941-2075973,2,SNP,False
ATCC_10708_Salmonella_enterica,25.4,fmlrc2,chromosome 2076098-2076130,2,SNP,False
ATCC_10708_Salmonella_enterica,25.4,fmlrc2,chromosome 2829242-2829272,1,SNP,False
ATCC_10708_Salmonella_enterica,25.4,fmlrc2,chromosome 4005492-4005541,9,Mixed,False
ATCC_10708_Salmonella_enterica,25.4,fmlrc2,plasmid 12153-12183,1,Deletion,True
ATCC_10708_Salmonella_enterica,25.4,hypo,chromosome 97200-97230,1,SNP,False
ATCC_10708_Salmonella_enterica,25.4,hypo,chromosome 167280-167310,1,SNP,False
ATCC_10708_Salmonella_enterica,25.4,hypo,chromosome 400391-400421,1,SNP,False
ATCC_10708_Salmonella_enterica,25.4,hypo,chromosome 430445-430475,1,SNP,False
ATCC_10708_Salmonella_enterica,25.4,hypo,chromosome 565398-565434,2,Mixed,False
ATCC_10708_Salmonella_enterica,25.4,hypo,chromosome 1674125-1674155,1,SNP,False
ATCC_10708_Salmonella_enterica,25.4,hypo,chromosome 2698888-2698918,1,SNP,False
ATCC_10708_Salmonella_enterica,25.4,hypo,chromosome 2774029-2774059,1,SNP,False
ATCC_10708_Salmonella_enterica,25.4,hypo,chromosome 3027810-3027840,1,SNP,False
ATCC_10708_Salmonella_enterica,25.4,hypo,chromosome 4156158-4156187,1,Insertion,False
ATCC_10708_Salmonella_enterica,25.4,hypo,chromosome 4409055-4409085,1,SNP,False
ATCC_10708_Salmonella_enterica,25.4,hypo,plasmid 12153-12183,1,Deletion,True
ATCC_10708_Salmonella_enterica,25.4,nextpolish,chromosome 2774029-2774059,1,SNP,False
ATCC_10708_Salmonella_enterica,25.4,nextpolish,chromosome 3454454-3454491,3,SNP,False
ATCC_10708_Salmonella_enterica,25.4,nextpolish,chromosome 4083206-4083236,1,SNP,False
ATCC_10708_Salmonella_enterica,25.4,pilon,chromosome 4402530-4402560,1,SNP,False
ATCC_10708_Salmonella_enterica,25.4,pilon,plasmid 12153-12183,1,Deletion,True
ATCC_10708_Salmonella_enterica,25.4,polypolish-careful,plasmid 12153-12183,1,Deletion,True
ATCC_10708_Salmonella_enterica,25.4,polypolish,plasmid 12153-12183,1,Deletion,True
ATCC_10708_Salmonella_enterica,25.4,pypolca,plasmid 12153-12183,1,Deletion,True
ATCC_10708_Salmonella_enterica,25.4,pypolca-careful,plasmid 12153-12183,1,Deletion,True
ATCC_19119_Listeria_ivanovii,25.4,fmlrc2,chromosome 644782-644812,1,SNP,False
ATCC_19119_Listeria_ivanovii,25.4,fmlrc2,chromosome 2406499-2406547,8,Mixed,False
